,DC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,21.9,,,
,20.9,,,
,20.86,,,
,19.64,,,
,19.70666667,,,
,19.80666667,,,
,21.53333333,,,
,21.5,,,
,21.20666667,,,
,17.17333333,,,
,23.02857143,,,
,19.29333333,,,
,22.66,,,
,21.45714286,,,
,20.32,,,
,19.28,,,
,21.5,,,
,21.2,,,
,64.69333333,,,
,62.18,,,
,62.34,,,
,59.56,,,
,59.86666667,,,
,61.47333333,,,
,64.79333333,,,
,60.70666667,,,
,63.66,,,
,53.06,,,
,64.26666667,,,
,48.58666667,,,
,65.46,,,
,64.62666667,,,
,62.39333333,,,
,59.39333333,,,
,63.86666667,,,
,62.35333333,,,
,107.1333333,,,
,102.16,,,
,102.6933333,,,
,98.84,,,
,98.77333333,,,
,101.0133333,,,
,107.1733333,,,
,101.2666667,,,
,105.1666667,,,
,87.92,,,
,106.0266667,,,
,83.99333333,,,
,107,,,
,106.2333333,,,
,102.6666667,,,
,97.54,,,
,105.2,,,
,102.7266667,,,
,130.1357143,,,
,125.44,,,
,125.9,,,
,120.8333333,,,
,120.4142857,,,
,123.3,,,
,129.2071429,,,
,124.3533333,,,
,127.8571429,,,
,107.6333333,,,
,131.36,,,
,112.62,,,
,131.2357143,,,
,130.7866667,,,
,124.9285714,,,
,118.8142857,,,
,128.98,,,
,125.6333333,,,
,137.8533333,,,
,134.2142857,,,
,134.6428571,,,
,128.3642857,,,
,128.6933333,,,
,132.1133333,,,
,137.9066667,,,
,132.6333333,,,
,135.6266667,,,
,114.0285714,,,
,139.0466667,,,
,98.3,,,
,139.5266667,,,
,139.5066667,,,
,133.4066667,,,
,127.0666667,,,
,137.55,,,
,135.6266667,,,
,153.2333333,,,
,148.5666667,,,
,150.5866667,,,
,139.9866667,,,
,145.7533333,,,
,149.0733333,,,
,152.9733333,,,
,146.2214286,,,
,151.0533333,,,
,123.94,,,
,153.1642857,,,
,131.3733333,,,
,153.68,,,
,153.3142857,,,
,149.8733333,,,
,144.5333333,,,
,151.5333333,,,
,148.8714286,,,
,199.3666667,,,
,192.4733333,,,
,195.2533333,,,
,179.7,,,
,190,,,
,193.8666667,,,
,197.8933333,,,
,188.2933333,,,
,196.3,,,
,159.1066667,,,
,195.4533333,,,
,107.3266667,,,
,199.1333333,,,
,184.88,,,
,194.9733333,,,
,187.6866667,,,
,196.56,,,
,192.4933333,,,
,236.4333333,,,
,227,,,
,229.2933333,,,
,218.92,,,
,221.4666667,,,
,226.0666667,,,
,235.8866667,,,
,225.5533333,,,
,232.58,,,
,193.5266667,,,
,235.1266667,,,
,141.22,,,
,238.6533333,,,
,236.86,,,
,228.9466667,,,
,219.2533333,,,
,233.6,,,
,226.86,,,
,285.4785714,,,
,280.9714286,,,
,288.6642857,,,
,254.9266667,,,
,287.2857143,,,
,290.7857143,,,
,281.9928571,,,
,275.4333333,,,
,284.8428571,,,
,224.02,,,
,283.8066667,,,
,272.4,,,
,282.9071429,,,
,283.3266667,,,
,291.2428571,,,
,285.0571429,,,
,285.4071429,,,
,282.42,,,
,504.9733333,,,
,490.6466667,,,
,504.3666667,,,
,445.3857143,,,
,501.7733333,,,
,507.9333333,,,
,499.7533333,,,
,482.5214286,,,
,500.22,,,
,386.6928571,,,
,492.5071429,,,
,375.1133333,,,
,499.0933333,,,
,496.2428571,,,
,508.3266667,,,
,497.4133333,,,
,501.0133333,,,
,493.8571429,,,
,697.3266667,,,
,692.4866667,,,
,696.4466667,,,
,634.5,,,
,674.3533333,,,
,691.4666667,,,
,694.2666667,,,
,670.8466667,,,
,684.2866667,,,
,556.5133333,,,
,695.3733333,,,
,432.16,,,
,697.8466667,,,
,695.7666667,,,
,692.4066667,,,
,660.6533333,,,
,704.78,,,
,692.04,,,
,862.6066667,,,
,821.2066667,,,
,836.88,,,
,772.2533333,,,
,818.4333333,,,
,836.0333333,,,
,856.9333333,,,
,809.3,,,
,846.5866667,,,
,674.9066667,,,
,799.84,,,
,456.92,,,
,861.3266667,,,
,822.56,,,
,837.32,,,
,804.5666667,,,
,836.28,,,
,803.7,,,
,990.4071429,,,
,946.1466667,,,
,933.74,,,
,896.54,,,
,902.1,,,
,920.4866667,,,
,977.7928571,,,
,921.8666667,,,
,897.0428571,,,
,775.1066667,,,
,972.7266667,,,
,522.44,,,
,974.7928571,,,
,965.8733333,,,
,931.9,,,
,886.12,,,
,946.1333333,,,
,932.2,,,
,1077.64,,,
,585.4642857,,,
,1035.592857,,,
,190.3066667,,,
,967.0071429,,,
,1015.335714,,,
,1067.84,,,
,985.8,,,
,940.2266667,,,
,164.9133333,,,
,1018.466667,,,
,761.3571429,,,
,1067.94,,,
,1042.806667,,,
,985.95,,,
,917.2785714,,,
,596.2571429,,,
,979.8,,,
,1107.146667,,,
,0,,,
,1020.226667,,,
,0,,,
,994.84,,,
,1013.38,,,
,1096.813333,,,
,1037.357143,,,
,1096.7,,,
,0,,,
,1083.064286,,,
,703.8733333,,,
,1104.22,,,
,1093.535714,,,
,1018.826667,,,
,984.04,,,
,0,,,
,1044.492857,,,
,442.78,,,
,0,,,
,1014.453333,,,
,0,,,
,989.28,,,
,1011.053333,,,
,1079.1,,,
,1029.413333,,,
,1088.346667,,,
,0,,,
,1067.68,,,
,640.9933333,,,
,1085.72,,,
,1078.68,,,
,1010.653333,,,
,972.2866667,,,
,0,,,
,1037.78,,,
,1053.04,,,
,0,,,
,975.1333333,,,
,0,,,
,943.6066667,,,
,963.02,,,
,1037.946667,,,
,983.1733333,,,
,1045.433333,,,
,0,,,
,999.9066667,,,
,618.2333333,,,
,1029.106667,,,
,1012.113333,,,
,970.7133333,,,
,932,,,
,0,,,
,133.2466667,,,
,1008.214286,,,
,0,,,
,956.36,,,
,0,,,
,903.0857143,,,
,932.8357143,,,
,997.4428571,,,
,944.4733333,,,
,993.8071429,,,
,0,,,
,969.86,,,
,796.26,,,
,996.1714286,,,
,975.5733333,,,
,945.7142857,,,
,884.2142857,,,
,0,,,
,881.04,,,
,972.2,,,
,0,,,
,929.8714286,,,
,0,,,
,891,,,
,914.4333333,,,
,966.52,,,
,933.1533333,,,
,960.6133333,,,
,0,,,
,958.12,,,
,609.5071429,,,
,969.7666667,,,
,959.64,,,
,909.4866667,,,
,882.3333333,,,
,0,,,
,0,,,
,1004.273333,,,
,0,,,
,816.1066667,,,
,0,,,
,968.1933333,,,
,826.1666667,,,
,987.0733333,,,
,925.1357143,,,
,1007.173333,,,
,0,,,
,932.4642857,,,
,647.3466667,,,
,986.9266667,,,
,955.3214286,,,
,958.08,,,
,963.2533333,,,
,0,,,
,0,,,
,1047.12,,,
,0,,,
,0,,,
,0,,,
,985.4,,,
,0,,,
,1035.56,,,
,962.62,,,
,1046.586667,,,
,0,,,
,990.8333333,,,
,557.5733333,,,
,1031.54,,,
,1006.64,,,
,971.52,,,
,947.54,,,
,0,,,
,0,,,
,1087.34,,,
,0,,,
,0,,,
,0,,,
,995.0266667,,,
,0,,,
,1065.446667,,,
,1021.306667,,,
,1092.913333,,,
,0,,,
,1026.6,,,
,656.9466667,,,
,1065.96,,,
,1050.806667,,,
,1019.533333,,,
,965.2866667,,,
,0,,,
,0,,,
,1038.171429,,,
,0,,,
,0,,,
,0,,,
,993.1428571,,,
,0,,,
,1030.778571,,,
,993.8666667,,,
,1023.528571,,,
,0,,,
,1030.28,,,
,700.86,,,
,1034.442857,,,
,1027.78,,,
,1011.314286,,,
,906.85,,,
,0,,,
,0,,,
,1129.566667,,,
,0,,,
,0,,,
,0,,,
,1132.393333,,,
,1147.906667,,,
,1121.033333,,,
,1087.233333,,,
,1115.98,,,
,0,,,
,1114.84,,,
,664.8142857,,,
,1120.826667,,,
,1120.126667,,,
,74.20666667,,,
,1015.04,,,
,0,,,
,0,,,
,1047.493333,,,
,0,,,
,1003.006667,,,
,0,,,
,1065.373333,,,
,1100.086667,,,
,1050.633333,,,
,0,,,
,1035.433333,,,
,0,,,
,1053.914286,,,
,508.3333333,,,
,1049.806667,,,
,1041.321429,,,
,69.20666667,,,
,913.54,,,
,0,,,
,0,,,
,1076.06,,,
,0,,,
,1062.84,,,
,0,,,
,1049.013333,,,
,1070.186667,,,
,1079.066667,,,
,0,,,
,1066.046667,,,
,163.56,,,
,1052.88,,,
,295.7533333,,,
,1078.86,,,
,365.2333333,,,
,996,,,
,989.0333333,,,
,340.1133333,,,
,0,,,
,1011.428571,,,
,552.6133333,,,
,973.5333333,,,
,0,,,
,959.5133333,,,
,983.7066667,,,
,1002.957143,,,
,0,,,
,995.8214286,,,
,799.0933333,,,
,957.8133333,,,
,456.02,,,
,999.6142857,,,
,0,,,
,958.3866667,,,
,895.5066667,,,
,969.5133333,,,
,0,,,
,964.3066667,,,
,903.3333333,,,
,908.3,,,
,810.2866667,,,
,902.1928571,,,
,919.4071429,,,
,957.06,,,
,0,,,
,943.4666667,,,
,769.5733333,,,
,928.9266667,,,
,128.74,,,
,960.6466667,,,
,0,,,
,901.5571429,,,
,775.7928571,,,
,928.32,,,
,414.3533333,,,
,927.5666667,,,
,890.0214286,,,
,892.6357143,,,
,830.72,,,
,866.18,,,
,886.5,,,
,923.5133333,,,
,0,,,
,918.2266667,,,
,731.3933333,,,
,909.44,,,
,849.6928571,,,
,923.66,,,
,0,,,
,878.6533333,,,
,832.18,,,
,918.1285714,,,
,900.4933333,,,
,873.44,,,
,799.3466667,,,
,887.7666667,,,
,750.62,,,
,890.7466667,,,
,904.72,,,
,865.5933333,,,
,763.3285714,,,
,870.4,,,
,660.8733333,,,
,838.1785714,,,
,893.12,,,
,860.7866667,,,
,236.7,,,
,888.2533333,,,
,888.4733333,,,
,869.42,,,
,850.8142857,,,
,807.62,,,
,788.16,,,
,832.16,,,
,698.8857143,,,
,855.0133333,,,
,856.4666667,,,
,792.1066667,,,
,751.1,,,
,808.16,,,
,614.85,,,
,762.9,,,
,836.9133333,,,
,788.8066667,,,
,761.84,,,
,829.7733333,,,
,861.0666667,,,
,797.9466667,,,
,775.0933333,,,
,807.4714286,,,
,816.64,,,
,816.7133333,,,
,754.1666667,,,
,786.84,,,
,813.22,,,
,809.9785714,,,
,789.44,,,
,790.95,,,
,671.5933333,,,
,820.4933333,,,
,830.9866667,,,
,818.5642857,,,
,816.58,,,
,796.7,,,
,772.72,,,
,826.8133333,,,
,823.6866667,,,
,856.3933333,,,
,843.82,,,
,857.3133333,,,
,783.44,,,
,850.2642857,,,
,866.5928571,,,
,855.82,,,
,824.3,,,
,839.7,,,
,692.3066667,,,
,853.3266667,,,
,867.22,,,
,859.9466667,,,
,853.18,,,
,843.0785714,,,
,846.3571429,,,
,859.6866667,,,
,850.42,,,
,824.48,,,
,805.0357143,,,
,809.7428571,,,
,754.9666667,,,
,791.56,,,
,813.5,,,
,819.56,,,
,784.0533333,,,
,809.54,,,
,669.1933333,,,
,820.1466667,,,
,822.55,,,
,823.84,,,
,818.2933333,,,
,794.3133333,,,
,785.1466667,,,
,817.8214286,,,
,815.1666667,,,
,812.8333333,,,
,792.26,,,
,793.3866667,,,
,751.3533333,,,
,769.3866667,,,
,790.3266667,,,
,812.4533333,,,
,778.85,,,
,799.6733333,,,
,667.0666667,,,
,807.5642857,,,
,817.34,,,
,817.68,,,
,810.2214286,,,
,778.02,,,
,759.8866667,,,
,811.0866667,,,
,802.8714286,,,
,776.1066667,,,
,740.96,,,
,734.9533333,,,
,723.05,,,
,719.2533333,,,
,736.6133333,,,
,772.8333333,,,
,733.96,,,
,761.6866667,,,
,645.1428571,,,
,773.88,,,
,752.8866667,,,
,778.5733333,,,
,772.82,,,
,719.7333333,,,
,716.3466667,,,
,756.1266667,,,
,753.5,,,
,748.1928571,,,
,736.88,,,
,752.02,,,
,703.0266667,,,
,746.1133333,,,
,766.0733333,,,
,751.4714286,,,
,721.6133333,,,
,721.0785714,,,
,624.0533333,,,
,758.08,,,
,756.92,,,
,758.1285714,,,
,758.1066667,,,
,742.2,,,
,691.4533333,,,
,747.2066667,,,
,742.2333333,,,
,855.3866667,,,
,841.7466667,,,
,846.16,,,
,759.9533333,,,
,802.8285714,,,
,833.9571429,,,
,850.78,,,
,828.2533333,,,
,849.6,,,
,658.0333333,,,
,856.9333333,,,
,811.48,,,
,854.04,,,
,851.2333333,,,
,822.8428571,,,
,685.5,,,
,865.22,,,
,855.6466667,,,
,864.48,,,
,822.0642857,,,
,811.4785714,,,
,781.0933333,,,
,782.7,,,
,803.54,,,
,855.0666667,,,
,804.1133333,,,
,859.2333333,,,
,697.6133333,,,
,845.6333333,,,
,828.2857143,,,
,854.3666667,,,
,838.88,,,
,794.1333333,,,
,683.36,,,
,833.5285714,,,
,836.5933333,,,
,806.7857143,,,
,778.4428571,,,
,779.3,,,
,741.7857143,,,
,739.4142857,,,
,759.5428571,,,
,807.0285714,,,
,767.9307692,,,
,790.7285714,,,
,653.9714286,,,
,802.0538462,,,
,803.3142857,,,
,810.9357143,,,
,801.1692308,,,
,764.4571429,,,
,643.5714286,,,
,796.7357143,,,
,786.5153846,,,
,676.8272727,,,
,645.3636364,,,
,645.1545455,,,
,623.5272727,,,
,666.4818182,,,
,615.5909091,,,
,637.1636364,,,
,676.3545455,,,
,646.5454545,,,
,637.2545455,,,
,662.5727273,,,
,553.5,,,
,668.6090909,,,
,661.4181818,,,
,644.6636364,,,
,678.8545455,,,
,667.2181818,,,
,628.2,,,
,613.2181818,,,
,659.8545455,,,
,660.8181818,,,
,654.9727273,,,
,600.5666667,,,
,580.0666667,,,
,580.08,,,
,553.2333333,,,
,599.88,,,
,552.0666667,,,
,572.5733333,,,
,600.8866667,,,
,582.4733333,,,
,568.4333333,,,
,588.9133333,,,
,489.7066667,,,
,594.9866667,,,
,593,,,
,579.4733333,,,
,603.12,,,
,592.8733333,,,
,568.4666667,,,
,550.9733333,,,
,590.94,,,
,595.14,,,
,586.9933333,,,
,527.9357143,,,
,506.7357143,,,
,505.5357143,,,
,485.6933333,,,
,518.82,,,
,474.82,,,
,493.5066667,,,
,528.6785714,,,
,502.9533333,,,
,498.6642857,,,
,515.45,,,
,428.9666667,,,
,523.5285714,,,
,517.2714286,,,
,498.1066667,,,
,530.5857143,,,
,521.2142857,,,
,492.1866667,,,
,473.1533333,,,
,517.3642857,,,
,517.2,,,
,513.75,,,
,420.7066667,,,
,404.2533333,,,
,406,,,
,388.1928571,,,
,416.6571429,,,
,382.0571429,,,
,397.7642857,,,
,422.3733333,,,
,404.5428571,,,
,397.0866667,,,
,410.0733333,,,
,344.4571429,,,
,419.42,,,
,413.04,,,
,400.7928571,,,
,424.58,,,
,416.2333333,,,
,394.45,,,
,381.3071429,,,
,413.1666667,,,
,416.1642857,,,
,409.8933333,,,
,330.5066667,,,
,318.2333333,,,
,318.94,,,
,307.0066667,,,
,331.7533333,,,
,300.36,,,
,313.4466667,,,
,332.5933333,,,
,321.92,,,
,312.3,,,
,322.0733333,,,
,272.24,,,
,329.3733333,,,
,324.6066667,,,
,318.1866667,,,
,333.6266667,,,
,326.0133333,,,
,311.72,,,
,300.9466667,,,
,325.42,,,
,331.6666667,,,
,321.7733333,,,
,241.12,,,
,232.6466667,,,
,234.5066667,,,
,223.8,,,
,245.14,,,
,221.3266667,,,
,231.4333333,,,
,243.0933333,,,
,237.8866667,,,
,227.4466667,,,
,221.96,,,
,198.3533333,,,
,239.8,,,
,237.3733333,,,
,234.28,,,
,243.4066667,,,
,237.9466667,,,
,229.8266667,,,
,222.0933333,,,
,237.6466667,,,
,245.96,,,
,236.5933333,,,
,159.9066667,,,
,155.3266667,,,
,155.88,,,
,149.2866667,,,
,163.0266667,,,
,146.64,,,
,153.8666667,,,
,161.46,,,
,158.1333333,,,
,151.7466667,,,
,155.3733333,,,
,132.4866667,,,
,161.3333333,,,
,147.6933333,,,
,155.8466667,,,
,162.2733333,,,
,158.74,,,
,152.46,,,
,147.3733333,,,
,158.2466667,,,
,163.88,,,
,156.8266667,,,
,93.3,,,
,92.42142857,,,
,93.15,,,
,86.65333333,,,
,95.36666667,,,
,86.01333333,,,
,90,,,
,94.09333333,,,
,92.41333333,,,
,88.34,,,
,90.61333333,,,
,76.90666667,,,
,93.10666667,,,
,93.97142857,,,
,91.46666667,,,
,94.57333333,,,
,92.56666667,,,
,89.42666667,,,
,86.76666667,,,
,94.42857143,,,
,96.25333333,,,
,92.28,,,
,35.85,,,
,36.68,,,
,36.93333333,,,
,32.53333333,,,
,36.99285714,,,
,33.72142857,,,
,34.85714286,,,
,36.25714286,,,
,36.16428571,,,
,33.87142857,,,
,35.21428571,,,
,28.88,,,
,35.84285714,,,
,37.27333333,,,
,36.64285714,,,
,36.44285714,,,
,35.79285714,,,
,35.21428571,,,
,34.12857143,,,
,37.52666667,,,
,36.81428571,,,
,35.05,,,
,15.60666667,,,
,15.58,,,
,15.52666667,,,
,14.01428571,,,
,16.36,,,
,14.7,,,
,15.41333333,,,
,15.98,,,
,15.85333333,,,
,14.88666667,,,
,13.19333333,,,
,12.02142857,,,
,15.58,,,
,15.55333333,,,
,16.78,,,
,16.10666667,,,
,15.69333333,,,
,15.58666667,,,
,15.00666667,,,
,16.42666667,,,
,16.88666667,,,
,15.42666667,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
